arquivo_zip,nome_arquivo,regiao,ip_sensor,tamanho_compactado,tamanho_original
e3/ap-northeast-2b-15.164.208.117-20240116-0638.pcap.gz,ap-northeast-2b-15.164.208.117-20240116-0638.pcap.gz,ap-northeast-2,15.164.208.117,13798,13770
e3/ap-northeast-2b-15.164.208.69-20240124-0235.pcap.gz,ap-northeast-2b-15.164.208.69-20240124-0235.pcap.gz,ap-northeast-2,15.164.208.69,102407,102379
e3/ap-northeast-2b-15.164.208.86-20231228-0636.pcap.gz,ap-northeast-2b-15.164.208.86-20231228-0636.pcap.gz,ap-northeast-2,15.164.208.86,36663,36635
e3/ap-northeast-2b-15.164.209.141-20231226-0158.pcap.gz,ap-northeast-2b-15.164.209.141-20231226-0158.pcap.gz,ap-northeast-2,15.164.209.141,71644,71616
e3/ap-northeast-2b-15.164.209.163-20240103-0307.pcap.gz,ap-northeast-2b-15.164.209.163-20240103-0307.pcap.gz,ap-northeast-2,15.164.209.163,77995,77967
e3/ap-northeast-2b-15.164.209.210-20240304-0006.pcap.gz,ap-northeast-2b-15.164.209.210-20240304-0006.pcap.gz,ap-northeast-2,15.164.209.210,19452,19424
e3/ap-northeast-2b-15.164.209.76-20240126-0035.pcap.gz,ap-northeast-2b-15.164.209.76-20240126-0035.pcap.gz,ap-northeast-2,15.164.209.76,2924,2896
e3/ap-northeast-2b-15.164.235.178-20240105-0059.pcap.gz,ap-northeast-2b-15.164.235.178-20240105-0059.pcap.gz,ap-northeast-2,15.164.235.178,355427,355399
e3/ap-northeast-2b-15.164.235.55-20240104-0035.pcap.gz,ap-northeast-2b-15.164.235.55-20240104-0035.pcap.gz,ap-northeast-2,15.164.235.55,92302,92274
e3/ap-northeast-2b-15.164.235.75-20240126-0906.pcap.gz,ap-northeast-2b-15.164.235.75-20240126-0906.pcap.gz,ap-northeast-2,15.164.235.75,146758,146730
e3/ap-northeast-2b-15.164.235.90-20240104-0035.pcap.gz,ap-northeast-2b-15.164.235.90-20240104-0035.pcap.gz,ap-northeast-2,15.164.235.90,91999,91971
e3/ap-northeast-2b-15.164.236.2-20240221-0940.pcap.gz,ap-northeast-2b-15.164.236.2-20240221-0940.pcap.gz,ap-northeast-2,15.164.236.2,687262,687234
e3/ap-northeast-2b-15.164.236.206-20240109-0437.pcap.gz,ap-northeast-2b-15.164.236.206-20240109-0437.pcap.gz,ap-northeast-2,15.164.236.206,148114,148086
e3/ap-northeast-2b-15.164.237.53-20240102-0136.pcap.gz,ap-northeast-2b-15.164.237.53-20240102-0136.pcap.gz,ap-northeast-2,15.164.237.53,102010,101982
e3/ap-northeast-2b-15.164.237.75-20240101-0737.pcap.gz,ap-northeast-2b-15.164.237.75-20240101-0737.pcap.gz,ap-northeast-2,15.164.237.75,56922,56894
e3/ap-northeast-2b-15.164.238.190-20240229-0536.pcap.gz,ap-northeast-2b-15.164.238.190-20240229-0536.pcap.gz,ap-northeast-2,15.164.238.190,497225,497197
e3/ap-northeast-2b-15.164.238.51-20240126-0043.pcap.gz,ap-northeast-2b-15.164.238.51-20240126-0043.pcap.gz,ap-northeast-2,15.164.238.51,84262,84234
e3/ap-northeast-2b-15.164.239.202-20240109-0337.pcap.gz,ap-northeast-2b-15.164.239.202-20240109-0337.pcap.gz,ap-northeast-2,15.164.239.202,39628,39600
e3/ap-northeast-2b-15.164.240.115-20240229-0006.pcap.gz,ap-northeast-2b-15.164.240.115-20240229-0006.pcap.gz,ap-northeast-2,15.164.240.115,2004791,2004763
e3/ap-northeast-2b-15.164.240.192-20240115-0510.pcap.gz,ap-northeast-2b-15.164.240.192-20240115-0510.pcap.gz,ap-northeast-2,15.164.240.192,28316,28288
e3/ap-northeast-2b-15.164.240.242-20231217-2358.pcap.gz,ap-northeast-2b-15.164.240.242-20231217-2358.pcap.gz,ap-northeast-2,15.164.240.242,623754,623726
e3/ap-northeast-2b-15.164.242.132-20240105-0907.pcap.gz,ap-northeast-2b-15.164.242.132-20240105-0907.pcap.gz,ap-northeast-2,15.164.242.132,698004,697976
e3/ap-northeast-2b-15.164.242.18-20240125-1213.pcap.gz,ap-northeast-2b-15.164.242.18-20240125-1213.pcap.gz,ap-northeast-2,15.164.242.18,540391,540363
e3/ap-northeast-2b-15.165.10.111-20240131-0643.pcap.gz,ap-northeast-2b-15.165.10.111-20240131-0643.pcap.gz,ap-northeast-2,15.165.10.111,39020,38992
e3/ap-northeast-2b-15.165.10.148-20240131-0744.pcap.gz,ap-northeast-2b-15.165.10.148-20240131-0744.pcap.gz,ap-northeast-2,15.165.10.148,629439,629411
e3/ap-northeast-2b-15.165.10.148-20240201-0744.pcap.gz,ap-northeast-2b-15.165.10.148-20240201-0744.pcap.gz,ap-northeast-2,15.165.10.148,10447,10419
e3/ap-northeast-2b-15.165.11.140-20240208-0932.pcap.gz,ap-northeast-2b-15.165.11.140-20240208-0932.pcap.gz,ap-northeast-2,15.165.11.140,724071,724043
e3/ap-northeast-2b-15.165.12.120-20240117-0537.pcap.gz,ap-northeast-2b-15.165.12.120-20240117-0537.pcap.gz,ap-northeast-2,15.165.12.120,253932,253904
e3/ap-northeast-2b-15.165.12.192-20240229-0344.pcap.gz,ap-northeast-2b-15.165.12.192-20240229-0344.pcap.gz,ap-northeast-2,15.165.12.192,173206,173178
e3/ap-northeast-2b-15.165.12.227-20240102-0007.pcap.gz,ap-northeast-2b-15.165.12.227-20240102-0007.pcap.gz,ap-northeast-2,15.165.12.227,153522,153494
e3/ap-northeast-2b-15.165.200.124-20240123-0805.pcap.gz,ap-northeast-2b-15.165.200.124-20240123-0805.pcap.gz,ap-northeast-2,15.165.200.124,552925,552897
e3/ap-northeast-2b-15.165.201.105-20240103-0907.pcap.gz,ap-northeast-2b-15.165.201.105-20240103-0907.pcap.gz,ap-northeast-2,15.165.201.105,714846,714818
e3/ap-northeast-2b-15.165.201.69-20231226-0607.pcap.gz,ap-northeast-2b-15.165.201.69-20231226-0607.pcap.gz,ap-northeast-2,15.165.201.69,108446,108418
e3/ap-northeast-2b-15.165.208.223-20240119-0706.pcap.gz,ap-northeast-2b-15.165.208.223-20240119-0706.pcap.gz,ap-northeast-2,15.165.208.223,663517,663489
e3/ap-northeast-2b-15.165.208.223-20240120-0707.pcap.gz,ap-northeast-2b-15.165.208.223-20240120-0707.pcap.gz,ap-northeast-2,15.165.208.223,688636,688608
e3/ap-northeast-2b-15.165.208.223-20240121-0707.pcap.gz,ap-northeast-2b-15.165.208.223-20240121-0707.pcap.gz,ap-northeast-2,15.165.208.223,588413,588385
e3/ap-northeast-2b-15.165.209.201-20240103-0006.pcap.gz,ap-northeast-2b-15.165.209.201-20240103-0006.pcap.gz,ap-northeast-2,15.165.209.201,490800,490772
e3/ap-northeast-2b-15.165.209.218-20231219-0759.pcap.gz,ap-northeast-2b-15.165.209.218-20231219-0759.pcap.gz,ap-northeast-2,15.165.209.218,392469,392441
e3/ap-northeast-2b-15.165.209.45-20240123-0135.pcap.gz,ap-northeast-2b-15.165.209.45-20240123-0135.pcap.gz,ap-northeast-2,15.165.209.45,214012,213984
e3/ap-northeast-2b-15.165.228.197-20240131-0804.pcap.gz,ap-northeast-2b-15.165.228.197-20240131-0804.pcap.gz,ap-northeast-2,15.165.228.197,2046737,2046709
e3/ap-northeast-2b-15.165.228.252-20240114-2004.pcap.gz,ap-northeast-2b-15.165.228.252-20240114-2004.pcap.gz,ap-northeast-2,15.165.228.252,106653,106625
e3/ap-northeast-2b-15.165.228.87-20240103-1608.pcap.gz,ap-northeast-2b-15.165.228.87-20240103-1608.pcap.gz,ap-northeast-2,15.165.228.87,483616,483588
e3/ap-northeast-2b-15.165.231.162-20240221-0537.pcap.gz,ap-northeast-2b-15.165.231.162-20240221-0537.pcap.gz,ap-northeast-2,15.165.231.162,154008,153980
e3/ap-northeast-2b-15.165.231.25-20240215-0806.pcap.gz,ap-northeast-2b-15.165.231.25-20240215-0806.pcap.gz,ap-northeast-2,15.165.231.25,32983,32955
e3/ap-northeast-2b-15.165.231.252-20240102-0637.pcap.gz,ap-northeast-2b-15.165.231.252-20240102-0637.pcap.gz,ap-northeast-2,15.165.231.252,46733,46705
e3/ap-northeast-2b-15.165.231.47-20240207-0506.pcap.gz,ap-northeast-2b-15.165.231.47-20240207-0506.pcap.gz,ap-northeast-2,15.165.231.47,103982,103954
e3/ap-northeast-2b-15.165.231.53-20240130-0236.pcap.gz,ap-northeast-2b-15.165.231.53-20240130-0236.pcap.gz,ap-northeast-2,15.165.231.53,67878,67850
e3/ap-northeast-2b-15.165.232.17-20231229-1646.pcap.gz,ap-northeast-2b-15.165.232.17-20231229-1646.pcap.gz,ap-northeast-2,15.165.232.17,708362,708334
e3/ap-northeast-2b-15.165.232.17-20231230-1646.pcap.gz,ap-northeast-2b-15.165.232.17-20231230-1646.pcap.gz,ap-northeast-2,15.165.232.17,773170,773142
e3/ap-northeast-2b-15.165.232.17-20231231-1647.pcap.gz,ap-northeast-2b-15.165.232.17-20231231-1647.pcap.gz,ap-northeast-2,15.165.232.17,415075,415047
e3/ap-northeast-2b-15.165.232.208-20240220-2159.pcap.gz,ap-northeast-2b-15.165.232.208-20240220-2159.pcap.gz,ap-northeast-2,15.165.232.208,94876,94848
e3/ap-northeast-2b-15.165.233.214-20240105-0059.pcap.gz,ap-northeast-2b-15.165.233.214-20240105-0059.pcap.gz,ap-northeast-2,15.165.233.214,91767,91739
e3/ap-northeast-2b-15.165.5.106-20240130-0005.pcap.gz,ap-northeast-2b-15.165.5.106-20240130-0005.pcap.gz,ap-northeast-2,15.165.5.106,135350,135322
e3/ap-northeast-2b-15.165.5.220-20240122-0535.pcap.gz,ap-northeast-2b-15.165.5.220-20240122-0535.pcap.gz,ap-northeast-2,15.165.5.220,87830,87802
e3/ap-northeast-2b-15.165.5.50-20240222-0734.pcap.gz,ap-northeast-2b-15.165.5.50-20240222-0734.pcap.gz,ap-northeast-2,15.165.5.50,41799,41771
e3/ap-northeast-2b-15.165.5.88-20231229-0659.pcap.gz,ap-northeast-2b-15.165.5.88-20231229-0659.pcap.gz,ap-northeast-2,15.165.5.88,31521,31493
e3/ap-northeast-2b-15.165.59.105-20231217-2358.pcap.gz,ap-northeast-2b-15.165.59.105-20231217-2358.pcap.gz,ap-northeast-2,15.165.59.105,574237,574209
e3/ap-northeast-2b-15.165.59.147-20240111-0106.pcap.gz,ap-northeast-2b-15.165.59.147-20240111-0106.pcap.gz,ap-northeast-2,15.165.59.147,40495,40467
e3/ap-northeast-2b-15.165.7.12-20240124-0607.pcap.gz,ap-northeast-2b-15.165.7.12-20240124-0607.pcap.gz,ap-northeast-2,15.165.7.12,418217,418189
e3/ap-northeast-2b-15.165.7.173-20240119-0036.pcap.gz,ap-northeast-2b-15.165.7.173-20240119-0036.pcap.gz,ap-northeast-2,15.165.7.173,40439,40411
e3/ap-northeast-2b-15.165.7.220-20240105-0059.pcap.gz,ap-northeast-2b-15.165.7.220-20240105-0059.pcap.gz,ap-northeast-2,15.165.7.220,365478,365450
e3/ap-northeast-2b-15.165.70.189-20240126-0906.pcap.gz,ap-northeast-2b-15.165.70.189-20240126-0906.pcap.gz,ap-northeast-2,15.165.70.189,640173,640145
e3/ap-northeast-2b-15.165.70.189-20240127-0906.pcap.gz,ap-northeast-2b-15.165.70.189-20240127-0906.pcap.gz,ap-northeast-2,15.165.70.189,678056,678028
e3/ap-northeast-2b-15.165.70.189-20240128-0906.pcap.gz,ap-northeast-2b-15.165.70.189-20240128-0906.pcap.gz,ap-northeast-2,15.165.70.189,605183,605155
e3/ap-northeast-2b-15.165.70.3-20240226-0715.pcap.gz,ap-northeast-2b-15.165.70.3-20240226-0715.pcap.gz,ap-northeast-2,15.165.70.3,80112,80084
e3/ap-northeast-2b-15.165.71.184-20240220-2226.pcap.gz,ap-northeast-2b-15.165.71.184-20240220-2226.pcap.gz,ap-northeast-2,15.165.71.184,75096,75068
e3/ap-northeast-2b-15.165.71.43-20240101-0907.pcap.gz,ap-northeast-2b-15.165.71.43-20240101-0907.pcap.gz,ap-northeast-2,15.165.71.43,499428,499400
e3/ap-northeast-2b-15.165.79.112-20240110-0808.pcap.gz,ap-northeast-2b-15.165.79.112-20240110-0808.pcap.gz,ap-northeast-2,15.165.79.112,102588,102560
e3/ap-northeast-2b-15.165.79.57-20240102-0407.pcap.gz,ap-northeast-2b-15.165.79.57-20240102-0407.pcap.gz,ap-northeast-2,15.165.79.57,45104,45076
e3/ap-northeast-2b-15.165.9.70-20240131-0804.pcap.gz,ap-northeast-2b-15.165.9.70-20240131-0804.pcap.gz,ap-northeast-2,15.165.9.70,166564,166536
e3/ap-northeast-2b-3.34.128.93-20240129-0712.pcap.gz,ap-northeast-2b-3.34.128.93-20240129-0712.pcap.gz,ap-northeast-2,3.34.128.93,10472,10444
e3/ap-northeast-2b-3.34.180.188-20240130-0459.pcap.gz,ap-northeast-2b-3.34.180.188-20240130-0459.pcap.gz,ap-northeast-2,3.34.180.188,13407,13379
e3/ap-northeast-2b-3.34.184.221-20240205-0435.pcap.gz,ap-northeast-2b-3.34.184.221-20240205-0435.pcap.gz,ap-northeast-2,3.34.184.221,161327,161299
e3/ap-northeast-2b-3.34.184.39-20240125-0006.pcap.gz,ap-northeast-2b-3.34.184.39-20240125-0006.pcap.gz,ap-northeast-2,3.34.184.39,56846,56818
e3/ap-northeast-2b-3.34.254.20-20240209-0505.pcap.gz,ap-northeast-2b-3.34.254.20-20240209-0505.pcap.gz,ap-northeast-2,3.34.254.20,37537,37509
e3/ap-northeast-2b-3.34.254.75-20240116-0906.pcap.gz,ap-northeast-2b-3.34.254.75-20240116-0906.pcap.gz,ap-northeast-2,3.34.254.75,461641,461613
e3/ap-northeast-2b-3.34.28.26-20240209-2103.pcap.gz,ap-northeast-2b-3.34.28.26-20240209-2103.pcap.gz,ap-northeast-2,3.34.28.26,978458,978430
e3/ap-northeast-2b-3.34.28.26-20240210-2103.pcap.gz,ap-northeast-2b-3.34.28.26-20240210-2103.pcap.gz,ap-northeast-2,3.34.28.26,952727,952699
e3/ap-northeast-2b-3.34.28.26-20240211-2103.pcap.gz,ap-northeast-2b-3.34.28.26-20240211-2103.pcap.gz,ap-northeast-2,3.34.28.26,241661,241633
e3/ap-northeast-2b-3.34.28.49-20240108-1858.pcap.gz,ap-northeast-2b-3.34.28.49-20240108-1858.pcap.gz,ap-northeast-2,3.34.28.49,264203,264175
e3/ap-northeast-2b-3.34.30.168-20231219-2011.pcap.gz,ap-northeast-2b-3.34.30.168-20231219-2011.pcap.gz,ap-northeast-2,3.34.30.168,971606,971578
e3/ap-northeast-2b-3.34.30.168-20231220-2011.pcap.gz,ap-northeast-2b-3.34.30.168-20231220-2011.pcap.gz,ap-northeast-2,3.34.30.168,186381,186353
e3/ap-northeast-2b-3.34.30.201-20240124-1630.pcap.gz,ap-northeast-2b-3.34.30.201-20240124-1630.pcap.gz,ap-northeast-2,3.34.30.201,262764,262736
e3/ap-northeast-2b-3.34.30.227-20240105-1911.pcap.gz,ap-northeast-2b-3.34.30.227-20240105-1911.pcap.gz,ap-northeast-2,3.34.30.227,5439488,5439460
e3/ap-northeast-2b-3.34.30.227-20240106-1911.pcap.gz,ap-northeast-2b-3.34.30.227-20240106-1911.pcap.gz,ap-northeast-2,3.34.30.227,5464053,5464025
e3/ap-northeast-2b-3.34.30.227-20240107-1911.pcap.gz,ap-northeast-2b-3.34.30.227-20240107-1911.pcap.gz,ap-northeast-2,3.34.30.227,5582185,5582157
e3/ap-northeast-2b-3.34.30.227-20240108-1911.pcap.gz,ap-northeast-2b-3.34.30.227-20240108-1911.pcap.gz,ap-northeast-2,3.34.30.227,139738,139710
e3/ap-northeast-2b-3.34.30.228-20240110-0509.pcap.gz,ap-northeast-2b-3.34.30.228-20240110-0509.pcap.gz,ap-northeast-2,3.34.30.228,98175,98147
e3/ap-northeast-2b-3.34.41.133-20240122-0736.pcap.gz,ap-northeast-2b-3.34.41.133-20240122-0736.pcap.gz,ap-northeast-2,3.34.41.133,31177,31149
e3/ap-northeast-2b-3.35.12.142-20231230-0505.pcap.gz,ap-northeast-2b-3.35.12.142-20231230-0505.pcap.gz,ap-northeast-2,3.35.12.142,725896,725868
e3/ap-northeast-2b-3.35.12.142-20231231-0505.pcap.gz,ap-northeast-2b-3.35.12.142-20231231-0505.pcap.gz,ap-northeast-2,3.35.12.142,1018172,1018144
e3/ap-northeast-2b-3.35.12.83-20231225-2017.pcap.gz,ap-northeast-2b-3.35.12.83-20231225-2017.pcap.gz,ap-northeast-2,3.35.12.83,172209,172181
e3/ap-northeast-2b-3.35.15.240-20240130-0006.pcap.gz,ap-northeast-2b-3.35.15.240-20240130-0006.pcap.gz,ap-northeast-2,3.35.15.240,58660,58632
e3/ap-northeast-2b-3.35.15.245-20240208-0905.pcap.gz,ap-northeast-2b-3.35.15.245-20240208-0905.pcap.gz,ap-northeast-2,3.35.15.245,19932,19904
e3/ap-northeast-2b-3.35.157.171-20240209-0407.pcap.gz,ap-northeast-2b-3.35.157.171-20240209-0407.pcap.gz,ap-northeast-2,3.35.157.171,984515,984487
e3/ap-northeast-2b-3.35.157.171-20240210-0407.pcap.gz,ap-northeast-2b-3.35.157.171-20240210-0407.pcap.gz,ap-northeast-2,3.35.157.171,81371,81343
e3/ap-northeast-2b-3.35.157.24-20240104-0137.pcap.gz,ap-northeast-2b-3.35.157.24-20240104-0137.pcap.gz,ap-northeast-2,3.35.157.24,180121,180093
e3/ap-northeast-2b-3.35.157.48-20240123-0035.pcap.gz,ap-northeast-2b-3.35.157.48-20240123-0035.pcap.gz,ap-northeast-2,3.35.157.48,26964,26936
e3/ap-northeast-2b-3.35.172.104-20240122-0535.pcap.gz,ap-northeast-2b-3.35.172.104-20240122-0535.pcap.gz,ap-northeast-2,3.35.172.104,43734,43706
e3/ap-northeast-2b-3.35.172.120-20240117-0537.pcap.gz,ap-northeast-2b-3.35.172.120-20240117-0537.pcap.gz,ap-northeast-2,3.35.172.120,622309,622281
e3/ap-northeast-2b-3.35.172.120-20240118-0537.pcap.gz,ap-northeast-2b-3.35.172.120-20240118-0537.pcap.gz,ap-northeast-2,3.35.172.120,492662,492634
e3/ap-northeast-2b-3.35.223.252-20231228-0429.pcap.gz,ap-northeast-2b-3.35.223.252-20231228-0429.pcap.gz,ap-northeast-2,3.35.223.252,20576,20548
e3/ap-northeast-2b-3.35.223.64-20240131-0605.pcap.gz,ap-northeast-2b-3.35.223.64-20240131-0605.pcap.gz,ap-northeast-2,3.35.223.64,24662,24634
e3/ap-northeast-2b-3.35.224.203-20240104-0737.pcap.gz,ap-northeast-2b-3.35.224.203-20240104-0737.pcap.gz,ap-northeast-2,3.35.224.203,155008,154980
e3/ap-northeast-2b-3.35.225.50-20231217-2358.pcap.gz,ap-northeast-2b-3.35.225.50-20231217-2358.pcap.gz,ap-northeast-2,3.35.225.50,524352,524324
e3/ap-northeast-2b-3.35.227.40-20231225-1659.pcap.gz,ap-northeast-2b-3.35.227.40-20231225-1659.pcap.gz,ap-northeast-2,3.35.227.40,283055,283027
e3/ap-northeast-2b-3.35.228.170-20240125-0006.pcap.gz,ap-northeast-2b-3.35.228.170-20240125-0006.pcap.gz,ap-northeast-2,3.35.228.170,56491,56463
e3/ap-northeast-2b-3.35.228.248-20240108-0006.pcap.gz,ap-northeast-2b-3.35.228.248-20240108-0006.pcap.gz,ap-northeast-2,3.35.228.248,591949,591921
e3/ap-northeast-2b-3.35.228.4-20240104-0538.pcap.gz,ap-northeast-2b-3.35.228.4-20240104-0538.pcap.gz,ap-northeast-2,3.35.228.4,20225,20197
e3/ap-northeast-2b-3.35.23.88-20240119-0036.pcap.gz,ap-northeast-2b-3.35.23.88-20240119-0036.pcap.gz,ap-northeast-2,3.35.23.88,162173,162145
e3/ap-northeast-2b-3.35.232.167-20231227-1547.pcap.gz,ap-northeast-2b-3.35.232.167-20231227-1547.pcap.gz,ap-northeast-2,3.35.232.167,390718,390690
e3/ap-northeast-2b-3.35.232.204-20240124-0607.pcap.gz,ap-northeast-2b-3.35.232.204-20240124-0607.pcap.gz,ap-northeast-2,3.35.232.204,29459,29431
e3/ap-northeast-2b-3.35.232.82-20240101-0258.pcap.gz,ap-northeast-2b-3.35.232.82-20240101-0258.pcap.gz,ap-northeast-2,3.35.232.82,44352,44324
e3/ap-northeast-2b-3.35.242.163-20240208-0538.pcap.gz,ap-northeast-2b-3.35.242.163-20240208-0538.pcap.gz,ap-northeast-2,3.35.242.163,99642,99614
e3/ap-northeast-2b-3.35.242.84-20231228-1745.pcap.gz,ap-northeast-2b-3.35.242.84-20231228-1745.pcap.gz,ap-northeast-2,3.35.242.84,247648,247620
e3/ap-northeast-2b-3.35.36.246-20240116-0707.pcap.gz,ap-northeast-2b-3.35.36.246-20240116-0707.pcap.gz,ap-northeast-2,3.35.36.246,50612,50584
e3/ap-northeast-2b-3.35.36.31-20240209-0714.pcap.gz,ap-northeast-2b-3.35.36.31-20240209-0714.pcap.gz,ap-northeast-2,3.35.36.31,714626,714598
e3/ap-northeast-2b-3.35.36.56-20231228-0407.pcap.gz,ap-northeast-2b-3.35.36.56-20231228-0407.pcap.gz,ap-northeast-2,3.35.36.56,16684,16656
e3/ap-northeast-2b-3.35.36.78-20240126-1602.pcap.gz,ap-northeast-2b-3.35.36.78-20240126-1602.pcap.gz,ap-northeast-2,3.35.36.78,678397,678369
e3/ap-northeast-2b-3.35.36.78-20240127-1602.pcap.gz,ap-northeast-2b-3.35.36.78-20240127-1602.pcap.gz,ap-northeast-2,3.35.36.78,787913,787885
e3/ap-northeast-2b-3.35.36.78-20240128-1602.pcap.gz,ap-northeast-2b-3.35.36.78-20240128-1602.pcap.gz,ap-northeast-2,3.35.36.78,309927,309899
e3/ap-northeast-2b-3.35.5.1-20240112-0429.pcap.gz,ap-northeast-2b-3.35.5.1-20240112-0429.pcap.gz,ap-northeast-2,3.35.5.1,36912,36884
e3/ap-northeast-2b-3.35.6.152-20231229-0158.pcap.gz,ap-northeast-2b-3.35.6.152-20231229-0158.pcap.gz,ap-northeast-2,3.35.6.152,35285,35257
e3/ap-northeast-2b-3.35.6.195-20240115-0707.pcap.gz,ap-northeast-2b-3.35.6.195-20240115-0707.pcap.gz,ap-northeast-2,3.35.6.195,59645,59617
e3/ap-northeast-2b-3.35.7.150-20231219-2011.pcap.gz,ap-northeast-2b-3.35.7.150-20231219-2011.pcap.gz,ap-northeast-2,3.35.7.150,895048,895020
e3/ap-northeast-2b-3.35.7.150-20231220-2011.pcap.gz,ap-northeast-2b-3.35.7.150-20231220-2011.pcap.gz,ap-northeast-2,3.35.7.150,71267,71239
e3/ap-northeast-2b-3.35.7.70-20240119-0036.pcap.gz,ap-northeast-2b-3.35.7.70-20240119-0036.pcap.gz,ap-northeast-2,3.35.7.70,149237,149209
e3/ap-northeast-2b-3.36.10.246-20240115-0937.pcap.gz,ap-northeast-2b-3.36.10.246-20240115-0937.pcap.gz,ap-northeast-2,3.36.10.246,496237,496209
e3/ap-northeast-2b-3.36.11.1-20240103-0907.pcap.gz,ap-northeast-2b-3.36.11.1-20240103-0907.pcap.gz,ap-northeast-2,3.36.11.1,634922,634894
e3/ap-northeast-2b-3.36.11.193-20240113-0512.pcap.gz,ap-northeast-2b-3.36.11.193-20240113-0512.pcap.gz,ap-northeast-2,3.36.11.193,667402,667374
e3/ap-northeast-2b-3.36.11.193-20240114-0512.pcap.gz,ap-northeast-2b-3.36.11.193-20240114-0512.pcap.gz,ap-northeast-2,3.36.11.193,504470,504442
e3/ap-northeast-2b-3.36.12.38-20231221-0106.pcap.gz,ap-northeast-2b-3.36.12.38-20231221-0106.pcap.gz,ap-northeast-2,3.36.12.38,23564,23536
e3/ap-northeast-2b-3.36.12.55-20240212-0736.pcap.gz,ap-northeast-2b-3.36.12.55-20240212-0736.pcap.gz,ap-northeast-2,3.36.12.55,19884,19856
e3/ap-northeast-2b-3.36.13.137-20240131-0704.pcap.gz,ap-northeast-2b-3.36.13.137-20240131-0704.pcap.gz,ap-northeast-2,3.36.13.137,34276,34248
e3/ap-northeast-2b-3.36.13.60-20240119-0436.pcap.gz,ap-northeast-2b-3.36.13.60-20240119-0436.pcap.gz,ap-northeast-2,3.36.13.60,685216,685188
e3/ap-northeast-2b-3.36.13.60-20240120-0436.pcap.gz,ap-northeast-2b-3.36.13.60-20240120-0436.pcap.gz,ap-northeast-2,3.36.13.60,112204,112176
e3/ap-northeast-2b-3.36.14.101-20240124-0006.pcap.gz,ap-northeast-2b-3.36.14.101-20240124-0006.pcap.gz,ap-northeast-2,3.36.14.101,62884,62856
e3/ap-northeast-2b-3.36.15.82-20240109-0807.pcap.gz,ap-northeast-2b-3.36.15.82-20240109-0807.pcap.gz,ap-northeast-2,3.36.15.82,138642,138614
e3/ap-northeast-2b-3.36.16.104-20240111-0329.pcap.gz,ap-northeast-2b-3.36.16.104-20240111-0329.pcap.gz,ap-northeast-2,3.36.16.104,85801,85773
e3/ap-northeast-2b-3.36.16.142-20240122-0706.pcap.gz,ap-northeast-2b-3.36.16.142-20240122-0706.pcap.gz,ap-northeast-2,3.36.16.142,45689,45661
e3/ap-northeast-2b-3.36.16.148-20240210-0137.pcap.gz,ap-northeast-2b-3.36.16.148-20240210-0137.pcap.gz,ap-northeast-2,3.36.16.148,1009365,1009337
e3/ap-northeast-2b-3.36.16.148-20240211-0137.pcap.gz,ap-northeast-2b-3.36.16.148-20240211-0137.pcap.gz,ap-northeast-2,3.36.16.148,1264883,1264855
e3/ap-northeast-2b-3.36.16.185-20240129-1423.pcap.gz,ap-northeast-2b-3.36.16.185-20240129-1423.pcap.gz,ap-northeast-2,3.36.16.185,383452,383424
e3/ap-northeast-2b-3.36.17.163-20240129-1231.pcap.gz,ap-northeast-2b-3.36.17.163-20240129-1231.pcap.gz,ap-northeast-2,3.36.17.163,51132,51104
e3/ap-northeast-2b-3.36.17.191-20240119-0206.pcap.gz,ap-northeast-2b-3.36.17.191-20240119-0206.pcap.gz,ap-northeast-2,3.36.17.191,47422,47394
e3/ap-northeast-2b-3.36.17.206-20240104-2359.pcap.gz,ap-northeast-2b-3.36.17.206-20240104-2359.pcap.gz,ap-northeast-2,3.36.17.206,37475,37447
e3/ap-northeast-2b-3.37.28.169-20240116-0207.pcap.gz,ap-northeast-2b-3.37.28.169-20240116-0207.pcap.gz,ap-northeast-2,3.37.28.169,79914,79886
e3/ap-northeast-2b-3.37.28.210-20240105-0807.pcap.gz,ap-northeast-2b-3.37.28.210-20240105-0807.pcap.gz,ap-northeast-2,3.37.28.210,41242,41214
e3/ap-northeast-2b-3.37.28.99-20240105-0352.pcap.gz,ap-northeast-2b-3.37.28.99-20240105-0352.pcap.gz,ap-northeast-2,3.37.28.99,196202,196174
e3/ap-northeast-2b-3.37.29.72-20240129-0206.pcap.gz,ap-northeast-2b-3.37.29.72-20240129-0206.pcap.gz,ap-northeast-2,3.37.29.72,118284,118256
e3/ap-northeast-2b-3.37.29.98-20240111-0038.pcap.gz,ap-northeast-2b-3.37.29.98-20240111-0038.pcap.gz,ap-northeast-2,3.37.29.98,103609,103581
e3/ap-northeast-2b-3.37.31.151-20240102-0407.pcap.gz,ap-northeast-2b-3.37.31.151-20240102-0407.pcap.gz,ap-northeast-2,3.37.31.151,144609,144581
e3/ap-northeast-2b-3.37.31.220-20240202-2007.pcap.gz,ap-northeast-2b-3.37.31.220-20240202-2007.pcap.gz,ap-northeast-2,3.37.31.220,893054,893026
e3/ap-northeast-2b-3.37.31.220-20240203-2007.pcap.gz,ap-northeast-2b-3.37.31.220-20240203-2007.pcap.gz,ap-northeast-2,3.37.31.220,893172,893144
